"","index","block","y","mahal","p","left_right"
"149",10,217,11.0851479628404,1.95922295396646,0.161596446520531,"left"
"150",10,219,7.88270694264812,1.27170196040058,0.259447635976245,"left"
"151",10,223,3.81650422056912,0.918649897492145,0.337829714965296,"left"
"152",10,224,9.34033078451361,1.64471287407241,0.199680067540164,"left"
"153",10,227,11.6744696348914,2.30791507876086,0.128716597265052,"left"
"154",10,233,8.46185934294571,1.63615030099234,0.200854481508213,"left"
"155",10,244,-2.5337290659367,1.77310703897223,0.182998025470419,"left"
"156",10,264,13.328541042163,3.73791037186133,0.053190926597425,"left"
"157",10,265,2.88907334960708,1.84558019931435,0.174298319590934,"left"
"158",10,271,9.87882859461322,2.90390150270831,0.0883654378715205,"left"
"159",10,275,6.54553363082607,2.39788706126864,0.121499257604472,"left"
"160",10,296,11.5607635046618,4.19909375225176,0.0404455883920827,"left"
"161",10,298,2.29325103363675,2.90163197047836,0.0884899216067599,"left"
"162",10,305,10.2340258259651,4.16550575680299,0.0412550945193152,"left"
"163",10,314,10.0015316162179,4.46548692574214,0.034586230625596,"left"
"164",11,217,2.43386023872807,0.69089811993258,0.40585906475242,"left"
"165",11,219,2.19560593132417,0.725208742407361,0.394440643940822,"left"
"166",11,223,3.27460600035872,0.795429625173764,0.372463359099146,"left"
"167",11,224,-6.70494203510668,2.26499311149961,0.132326800496919,"left"
"168",11,227,4.20518516216014,0.901405785111609,0.342405047992414,"left"
"169",11,233,-9.08580119418911,3.26029994108485,0.070976142813011,"left"
"170",11,244,-3.69936902755148,1.86139574861799,0.172463797266876,"left"
"171",11,264,-7.71476427335933,3.45268527630902,0.0631490969619543,"left"
"172",11,265,2.19167882974615,1.73398772848335,0.18790242793422,"left"
"173",11,271,5.47645407151054,2.05505565062369,0.151701711882634,"left"
"174",11,275,11.6312715977597,3.43309585373371,0.0639022081303514,"left"
"175",11,296,2.84560532231681,2.72003682506543,0.0990957291746096,"left"
"176",11,298,3.7713724649064,2.82061982196675,0.0930604610767237,"left"
"177",11,305,4.08503437312476,3.09767928289233,0.0784039877460446,"left"
"178",11,314,6.19119108199314,3.64929654341469,0.0560928984925914,"left"
"179",12,217,5.65051242849685,0.766376359765751,0.381340394076929,"left"
"180",12,219,12.8051669532321,2.40928832405566,0.120617189775336,"left"
"181",12,223,11.9555891523958,2.19882071328398,0.13811636591109,"left"
"182",12,224,13.8155298448774,2.86487481777027,0.0905327531760243,"left"
"183",12,227,13.2741798965533,2.72115774775581,0.0990261653560395,"left"
"184",12,233,11.8140632696414,2.34837351611233,0.125413799530813,"left"
"185",12,244,13.0361093396781,3.00061533368723,0.0832328990320687,"left"
"186",12,264,8.11385125523446,2.16940589656728,0.140780612462504,"left"
"187",12,265,14.4860324459772,4.10642710033353,0.0427205231392749,"left"
"188",12,271,5.67853719517536,2.0012995828502,0.157164406104429,"left"
"189",12,275,15.2460210379747,4.7295343777822,0.0296489106972234,"left"
"190",12,296,9.34491606135383,3.46760498583932,0.0625818604873718,"left"
"191",12,298,14.4492482337362,5.19032138620686,0.022713015597171,"left"
"192",12,305,4.83530927923611,3.07204332412889,0.0796493007579448,"left"
"193",12,314,16.3283407521483,6.6531856469354,0.00989787035254173,"left"
"194",13,217,2.92960938239266,0.542250256078855,0.461501640716838,"left"
"195",13,219,2.61338150818634,0.569986879185263,0.450264130290862,"left"
"196",13,223,5.27317074406108,0.776451075777008,0.378228729297467,"left"
"197",13,224,3.3539992187531,0.669010524882436,0.413396795894753,"left"
"198",13,227,4.08063065780727,0.755622989737687,0.384701777459487,"left"
"199",13,233,4.5910861581562,0.904238543581564,0.341647738475349,"left"
"200",13,244,0.462420567401262,1.108048222916,0.292506615374872,"left"
"201",13,264,2.42835649884356,1.5514167706254,0.212926408993881,"left"
"202",13,265,2.07416462485864,1.5789477566119,0.208912325776872,"left"
"203",13,271,0.662849052138926,1.79039543963898,0.180877989976374,"left"
"204",13,275,0.308231852001795,1.9294517538048,0.164818438261009,"left"
"205",13,296,0.0477596356199844,2.63513342544239,0.104523279977249,"left"
"206",13,298,-1.27200125268074,2.8279594273315,0.0926359959958949,"left"
"207",13,305,2.94850555662015,2.90478215712142,0.0883171851393885,"left"
"208",13,314,1.58839357061497,3.24883141923831,0.0714743983837976,"left"
"209",14,217,-1.36960416224683,0.717646259786411,0.396917065547199,"left"
"210",14,219,-6.03653803489777,1.68161683838465,0.194709751202264,"left"
"211",14,223,-1.5118522471312,0.830940628441095,0.362000677457354,"left"
"212",14,224,-10.8272873847585,3.47558887922592,0.0622805508814422,"left"
"213",14,227,-4.76176145480896,1.48503129337898,0.222988985913154,"left"
"214",14,233,-9.21003085138864,2.96605119135751,0.0850291756977089,"left"
"215",14,244,-3.05795362380729,1.4691125085737,0.225485772062676,"left"
"216",14,264,-0.99569156285435,1.67101261352085,0.196122958121732,"left"
"217",14,265,-4.67439596799289,2.30848892497673,0.128669080267779,"left"
"218",14,271,-7.18556237015784,3.15075898822853,0.0758916554425347,"left"
"219",14,275,8.4241253741008,2.50159661374913,0.113730944932987,"left"
"220",14,296,3.05468861450901,2.53754681527769,0.111167386401454,"left"
"221",14,298,-6.48357189387889,3.79927268231741,0.05127485093116,"left"
"222",14,305,-8.29486463380853,4.62132314465312,0.031576871218792,"left"
"223",14,314,-2.45560533399905,3.52803490173404,0.0603392626561433,"left"
"224",15,217,3.42853641983214,0.505692100332649,0.477009683081613,"left"
"225",15,219,5.15608755771593,0.662680048375788,0.415615376888034,"left"
"226",15,223,-3.02730556851427,1.02001237190963,0.312516074513734,"left"
"227",15,224,5.29124119802047,0.761944855341783,0.382720569660756,"left"
"228",15,227,16.077128629071,3.91782991484744,0.0477765145259562,"left"
"229",15,233,13.8577733633793,3.08172143455941,0.0791766835766044,"left"
"230",15,244,2.20275267155748,0.991099605839352,0.319473769659779,"left"
"231",15,264,3.26798267113179,1.51745174369874,0.218005528040919,"left"
"232",15,265,16.7294338083114,5.16215469129191,0.0230842416133279,"left"
"233",15,271,2.0509022141879,1.688859054241,0.193751439227184,"left"
"234",15,275,2.2728965863243,1.80961023373759,0.178554993082717,"left"
"235",15,296,1.60727297426532,2.50141169162243,0.113744298694213,"left"
"236",15,298,5.78461766769763,2.82764547326553,0.0926541094863006,"left"
"237",15,305,-1.52215918214917,3.0223967450988,0.0821220161649674,"left"
"238",15,314,-0.371958295992558,3.26366423773436,0.0708306862742178,"left"
"239",16,217,16.9901894984008,4.24367413697423,0.0393968206077369,"left"
"240",16,219,0.0391138021497664,0.579430521334889,0.446535624986088,"left"
"241",16,223,3.55343994771299,0.62165987005914,0.430431135929993,"left"
"242",16,224,1.33186277250274,0.605315578754129,0.436557049098193,"left"
"243",16,227,1.9174527767386,0.651258936863451,0.419662936110426,"left"
"244",16,233,1.92747316270526,0.764344196104397,0.381972427547976,"left"
"245",16,244,3.90817069801066,1.06137496384344,0.302901796991752,"left"
"246",16,264,4.01502601540926,1.57225767920905,0.209879446677069,"left"
"247",16,265,2.75518736902645,1.5355992401909,0.215274039911468,"left"
"248",16,271,0.963379365733061,1.70597933427155,0.191507863413248,"left"
"249",16,275,5.16354092663709,1.99900778861319,0.157402213970808,"left"
"250",16,296,3.36052122045865,2.54723181501121,0.110487687165894,"left"
"251",16,298,2.06395087371883,2.57756139561434,0.108388528561062,"left"
"252",16,305,-3.33067614992444,3.26420790127727,0.0708072107799275,"left"
"253",16,314,-1.05308551514046,3.31349756575309,0.0687131024725649,"left"
"254",17,217,-0.975774673644654,0.648594982883358,0.420615458121974,"left"
"255",17,219,-2.36689126004804,0.845164805055896,0.357923799535759,"left"
"256",17,223,-4.42259345044125,1.27216652480372,0.259360634492696,"left"
"257",17,224,-3.7475753895319,1.15406122718969,0.282700603513418,"left"
"258",17,227,-2.83220394361788,1.04749405922862,0.306084934219537,"left"
"259",17,233,-4.17667762967681,1.39816353896489,0.237031296182872,"left"
"260",17,244,0.192312770332032,1.06676645375063,0.301676971189336,"left"
"261",17,264,-2.6295345063562,1.84147502724624,0.174778163403361,"left"
"262",17,265,-2.70770378059961,1.88013832500387,0.170318427032766,"left"
"263",17,271,0.689804128062703,1.73831662795523,0.187352262522904,"left"
"264",17,275,-4.06954979353478,2.3976571770055,0.121517116136446,"left"
"265",17,296,-3.18236880110689,2.91994749155666,0.0874907109292538,"left"
"266",17,298,-3.06445727885893,2.97185186638575,0.0847248155954632,"left"
"267",17,305,-2.87569201650569,3.19837770328339,0.0737113546415843,"left"
"268",17,314,-7.28064670535348,4.52766043325931,0.0333511825329325,"left"
"269",18,217,1.2132837188828,0.567999361765021,0.45105501369419,"left"
"270",18,219,2.02786342551408,0.595854135664061,0.440164247546637,"left"
"271",18,224,1.21350222999339,0.682506418872292,0.408724981689062,"left"
"272",18,227,0.562904823567741,0.753678837085647,0.385313982873103,"left"
"273",18,233,2.48318308208763,0.854062676070644,0.355405561274709,"left"
"274",18,244,-0.344288869659884,1.14294792300899,0.285030277258507,"left"
"275",18,264,-0.873516322523019,1.67646173140906,0.195395269359159,"left"
"276",18,265,3.52008304222457,1.66244363706325,0.19727371163414,"left"
"277",18,271,0.940620489634478,1.7787179154065,0.182306837875888,"left"
"278",18,275,6.49205114314329,2.29661731549887,0.129656094314768,"left"
"279",18,296,4.15192376647226,2.69968535090204,0.10036805278911,"left"
"280",18,298,0.727172690882133,2.66379016626335,0.102655856480016,"left"
"281",18,305,2.41253149067823,2.92747635238495,0.0870835214106422,"left"
"282",18,314,1.78946653832998,3.26588447364912,0.0707348685387308,"left"
"283",19,217,-0.361604910665606,0.704555508318399,0.401257198109328,"left"
"284",19,219,0.937104530127109,0.677431271782948,0.410472662221731,"left"
"285",19,224,-0.320540653008359,0.815194331824266,0.366588987483271,"left"
"286",19,227,15.6741527817953,4.1268183828777,0.0422086363384649,"left"
"287",19,244,12.266256103624,3.07654268175386,0.079429203877001,"left"
"288",19,264,23.7302150220896,9.9470074886471,0.00161111081424143,"left"
"289",19,265,9.64751776433014,2.79435672313932,0.0945967229656802,"left"
"290",19,271,17.0170193009321,5.90453647850179,0.0151019391903313,"left"
"291",19,275,20.9815650119022,8.36364200269522,0.00382802580727285,"left"
"292",19,296,9.73829126817721,3.82803078971265,0.0504021159685733,"left"
"293",19,298,17.0006694967302,6.82316647012061,0.00899828865334013,"left"
"294",19,305,0.133872504912562,3.01123760896466,0.082689134569456,"left"
"295",19,314,13.6255849957777,5.87649222107244,0.0153443620313,"left"
"296",20,217,-9.76875854520218,2.8666746888641,0.090431540387293,"left"
"297",20,219,-16.1191506205881,5.97071679365374,0.0145453671493035,"left"
"298",20,223,-18.2674893897301,7.37459463169804,0.00661517006595048,"left"
"299",20,224,-16.4097700560383,6.21734968041438,0.0126504343414465,"left"
"300",20,227,-13.885749232658,4.85804158365973,0.0275175550246364,"left"
"301",20,233,-6.89696367919113,2.18552176648434,0.139313845638384,"left"
"302",20,244,3.14556652565454,1.29733403073706,0.254700768347306,"left"
"303",20,264,-4.98967340881141,2.41965987901519,0.119820943499961,"left"
"304",20,265,-2.14418326045271,1.97745053165567,0.159659245785423,"left"
"305",20,271,-5.83370530410308,2.80395318526221,0.0940322022966984,"left"
"306",20,275,-11.789778279248,4.94257430061046,0.0262029829067434,"left"
"307",20,296,3.24641269012293,2.82003232868116,0.0930945283433369,"left"
"308",20,298,3.77063658193653,2.93190735615644,0.0868448354409824,"left"
"309",20,305,-10.2113701416053,5.27467087851721,0.0216378781265717,"left"
"310",20,314,-12.3385569836717,6.50366493204403,0.010765236459732,"left"
"311",21,217,-3.61650376873492,1.27577420792296,0.258686230865946,"left"
"312",21,219,-0.47130173658336,0.946063067489775,0.330723438229875,"left"
"313",21,223,6.03521425376825,1.32189224454304,0.250252734139476,"left"
"314",21,224,-1.67966316957508,1.12669187125064,0.288482070277139,"left"
"315",21,227,-4.22860183510225,1.54608368002914,0.213714528276381,"left"
"316",21,233,11.8857430118424,3.00735272019994,0.0828875595080102,"left"
"317",21,244,0.0250563662777244,1.39525915783318,0.237518957690967,"left"
"318",21,264,0.0973625037405036,1.88745142466705,0.169489655937142,"left"
"319",21,265,-0.183363420626964,1.92679512573555,0.16510950113366,"left"
"320",21,271,-4.90120124819255,2.68905017959717,0.101040027137851,"left"
"321",21,275,-3.74842992374494,2.59207548246433,0.107399518550027,"left"
"322",21,296,5.82902532777099,3.24493149209345,0.0716446856308063,"left"
"323",21,298,6.56101347349299,3.44219253034407,0.0635513043110719,"left"
"324",21,305,-7.61987182156358,4.47685654286223,0.034356856958316,"left"
"325",21,314,7.16811494245419,4.17912480788892,0.0409248291863218,"left"
"326",22,217,14.8510555811313,4.10342854520319,0.042796345212958,"left"
"327",22,219,14.0665217848158,3.79021983791637,0.0515528771246624,"left"
"328",22,223,2.84053276260579,1.14329179192637,0.284957828360797,"left"
"329",22,224,13.3495396351073,3.58022036096311,0.0584713944265365,"left"
"330",22,227,7.35438171014789,1.80110027920316,0.179579533386362,"left"
"331",22,233,4.97769231865907,1.52192547600541,0.217328343720307,"left"
"332",22,244,-1.17132767680756,1.60421729381921,0.205306581201038,"left"
"333",22,264,10.3565149535748,3.44692914976545,0.0633694033764119,"left"
"334",22,265,3.83257657834596,2.16333509606662,0.141337629798588,"left"
"335",22,271,1.75416214536136,2.2160330570529,0.136583607756443,"left"
"336",22,275,8.87873072800125,3.35099383222061,0.0671644516006837,"left"
"337",22,296,14.2889592170003,5.97965297454828,0.0144718494437832,"left"
"338",22,298,5.19193922104695,3.38502474731006,0.0657911913042389,"left"
"339",22,305,-0.463066904373205,3.38179717823502,0.0659201379255458,"left"
"340",22,314,16.8338358911758,7.93409054315972,0.0048512003446246,"left"
"341",23,264,22.64622804126,10.0529536911797,0.00152103874416751,"left"
"342",23,275,19.9738602329287,8.56999050238379,0.00341748938656914,"left"
"343",24,217,4.53440105861029,1.57166712965163,0.209965071176019,"left"
"344",24,219,-7.73408428495679,2.66914678843392,0.102310858253657,"left"
"345",24,223,-7.54176587062488,2.67568558323817,0.101891439016556,"left"
"346",24,224,1.67156758030162,1.48434390135566,0.223096113471401,"left"
"347",24,227,-8.84440947142814,3.14187807491303,0.0763058960368578,"left"
"348",24,233,-6.71878574587122,2.62609825410192,0.105119748571525,"left"
"349",24,244,10.9966122408825,3.57724410273239,0.0585762530891803,"left"
"350",24,264,4.1218132994428,2.54836658257729,0.110408348146515,"left"
"351",24,265,5.56487296213859,2.76983692780713,0.0960559466362454,"left"
"352",24,271,-7.44900241691302,3.71325552216098,0.0539820059861172,"left"
"353",24,275,-5.69395875287815,3.39402911952613,0.0654328736405566,"left"
"354",24,296,3.23336954133764,3.47872427977763,0.0621626448299116,"left"
"355",24,298,3.45095282340196,3.56980686246638,0.0588391543604261,"left"
"356",24,305,4.94512240327284,4.00480464882568,0.0453707546132478,"left"
"357",24,314,4.00716787719739,4.24012465240868,0.0394792683028688,"left"
"358",25,217,16.831383679551,5.84767603417549,0.0155976359828543,"left"
"359",25,219,16.7376813430211,5.83248040335677,0.0157329254822217,"left"
"360",25,223,14.4346687837576,4.76727681882225,0.0290056707786354,"left"
"361",25,224,16.7999157798021,5.95716529268904,0.0146575893115188,"left"
"362",25,227,17.537879304261,6.41920427880841,0.0112892734058467,"left"
"363",25,233,13.4846999475684,4.54566564681055,0.0330021880628337,"left"
"364",25,244,13.5724079948158,4.82805494432921,0.0280002026381782,"left"
"365",25,264,15.8789010205142,6.43561115985467,0.0111854665582547,"left"
"366",25,265,17.5569128362886,7.36509423261888,0.00665021150325353,"left"
"367",25,271,6.99953186581195,3.44637975326958,0.0633904734269024,"left"
"368",25,275,15.6271781248488,6.6428862276342,0.0099552521464107,"left"
"369",25,296,11.8561269017165,5.70659267105828,0.0169013134502271,"left"
"370",25,298,13.1695471268839,6.30474906202933,0.0120414957420335,"left"
"371",25,305,16.0141427644054,7.90830766817724,0.00492082824885131,"left"
"372",25,314,14.4113278394546,7.48604868100433,0.00621788463705452,"left"
"373",26,217,3.465650672077,1.93862903306581,0.16381746889068,"left"
"374",26,219,-10.2212133204031,3.8583659516812,0.049498513860439,"left"
"375",26,223,-6.85470141763678,2.87405562408167,0.0900177679873985,"left"
"376",26,224,2.46127225893196,1.97931409301173,0.159462684295878,"left"
"377",26,227,0.158819129914773,1.98631413299394,0.158726803302125,"left"
"378",26,233,3.80090543850966,2.25570013308437,0.133123235622892,"left"
"379",26,244,-7.51141159502716,3.44138505358645,0.0635823694323609,"left"
"380",26,264,-5.221268979398,3.38594845571336,0.0657543372438564,"left"
"381",26,265,0.0124948102223014,2.85263480610089,0.0912243199571705,"left"
"382",26,271,-4.80301348411143,3.50102591381071,0.0613308252211291,"left"
"383",26,275,2.51868776908703,3.20049664453645,0.0736159118193667,"left"
"384",26,296,4.08358215758844,4.04178542519537,0.0443868383444397,"left"
"385",26,298,-16.8721709321769,8.94510104969084,0.00278214703744862,"left"
"386",26,305,-11.5066287134614,6.5549352730421,0.0104593643877211,"left"
"387",26,314,2.31621764753243,4.5645430729326,0.0326403802935029,"left"
"388",27,217,-9.06271294250831,3.64569482649036,0.0562143432379938,"left"
"389",27,219,-10.1316825941734,4.04072696666695,0.0444146853240111,"left"
